"_id","comment_num","content","crawl_time","created_at","image_url","like_num","origin_weibo","repost_num","user_id","video_url","weibo_url"
"Ir6u5gIxd","13","1月25日0：00襄阳封城。 至此，湖北全面封省。 害怕吗？有点。 我的体温整天都在37度，要求自行隔离的体温是37.3度。  就在刚刚，我最好的朋友被召回武汉了。 路早就封死了，从乡镇到县城到地级市再到武汉，严丝合缝。 我不知道她要怎样穿过封锁抵达前线。 她说：我还挺怕死的。  时间往前推几天，武汉连夜封城。 朋友在电话里说着说着就哭了： 我怎么办啊？我开车逃出来了。 要死也死在家里吧，我不想一个人死在这里。 车开出两小时，她又后悔了。如果她已经被感染了呢？她走到哪，就会把病毒带到哪。 她调头往回开，到武汉了，却进不去了。 她说：我才知道，什么叫眼前无路，回头无岸。  是新的一年了啊， 愿你我都还有许多新年。 荆州","1609906500","2020-01-25 12:28:59    ","http://wx3.sinaimg.cn/wap180/c64e7cd4ly1gb8oj11z8zj20u01rhdib.jpg","14",,"0","3327032532",,"https://weibo.com/3327032532/Ir6u5gIxd"
"Ir1HoeMCG","0","#襄阳封城#  湖北省最后的一个城市 于2020年1月25日零点零时零分正式封城 至此，湖北省，封省","1609906502","2020-01-25 00:18:02    ","http://wx3.sinaimg.cn/wap180/006xfbBHly1gb83yqsjh7j30rs0k0wjo.jpg","4",,"0","5988035621",,"https://weibo.com/5988035621/Ir1HoeMCG"
"Ir2e318dG","3","就在一个半小时之前襄阳也封城了，湖北省全境已封！全省缺少大量医疗物资，武汉市18家医院公开向社会求助医疗物资，下面地级市的医院的情况只会比武汉更糟糕！希望广大网友能够扩散出去让更多有能有为之士支援这些奋斗在一线的医护人员！（不要钱款只要物资）！作为一名武汉市民在此感谢来自全国各地驰援武汉的医护人员，感谢海内外向武汉捐献医疗物资的朋友们！","1609906503","2020-01-25 01:38:28    ","http://wx1.sinaimg.cn/wap180/6e0cf4efgy1gb861xldjxj20rs0k1468.jpg","16",,"1","1846342895",,"https://weibo.com/1846342895/Ir2e318dG"
"Ir55P6Da5","11","截止2020年1月25日00:00时❌湖北最后一个城市襄阳，整个湖北所有城市封城完毕，无公交，无地铁，不能上国道。至此湖北封省。。。 希望家里的亲人，朋友、湖北、中国平安，加油！ 长沙·体育新城","1609906503","2020-01-25 08:56:28    ","http://wx2.sinaimg.cn/wap180/006qFJ8Jgy1gb8iw1i8brj30rs0k1q6m.jpg","29",,"1","5890926697",,"https://weibo.com/5890926697/Ir55P6Da5"
"Ir1YOBx1s","89","凌晨6点开始宜昌城市主干道和高速路封路，开始封城了🙏🙏🙏 一小时后襄阳封城！ 至此，湖北封省！湖北加油……[拳头]  兄弟姐妹们，春节期间大家注意防范，看样子，挺严峻[允悲][允悲][允悲]","1609906506","2020-01-25 01:00:57    ","http://wx3.sinaimg.cn/wap180/006gVaM8gy1gb856bnjg0j30rs0k1n0j.jpg","181",,"8","5746844488",,"https://weibo.com/5746844488/Ir1YOBx1s"
"Ir1Mk6AFC","0","#襄阳封城#襄阳25号0点封城了，作为最后一个封城城市，至此湖北封省了。","1609906508","2020-01-25 00:30:11    ",,"3",,"0","1774436325",,"https://weibo.com/1774436325/Ir1Mk6AFC"
"Ir6gCaKE7","0","#星际邮递[超话]#襄阳也没逃过....湖北全省封省","1609906508","2020-01-25 11:55:47    ","http://wx1.sinaimg.cn/wap180/006aUVmwly1gb8o49nh0wj30rs0k1tda.jpg","1",,"0","5658127224",,"https://weibo.com/5658127224/Ir6gCaKE7"
"Ir1IqFAkF","1","#襄阳封城# 2020年0点 襄阳封城 湖北封省 🙏望一切安好 襄阳","1609906508","2020-01-25 00:20:36    ",,"5",,"1","5889929900",,"https://weibo.com/5889929900/Ir1IqFAkF"
"Ir1ZntSVo","20","#全国确诊830例新型肺炎病例#  大年初一 襄阳封城 至此 湖北封省 载入史册 孝感","1609906508","2020-01-25 01:02:20    ","http://wx1.sinaimg.cn/wap180/cfa80187ly1gb858adtvrj20rs0k0gp7.jpg","50",,"3","3483894151",,"https://weibo.com/3483894151/Ir1ZntSVo"
"Ir1z0tApl","4","#襄阳封城# 最后一座城被封， 自此，湖北封省。在这大年三十夜。 春晚正在说，为中国七十年成就喝彩 再过几天就是春至了，相信湖北终将熬过寒冬，迎来新生。","1609906510","2020-01-24 23:57:23    ",,"13",,"0","3201489423",,"https://weibo.com/3201489423/Ir1z0tApl"
"Ir1vvBx1A","5","#襄阳封城#过会襄阳也要封城了，到25号0点，湖北省全省封省 ，希望襄阳的疑似患者能尽快确诊治疗吧 襄阳","1609906511","2020-01-24 23:48:46    ",,"9",,"0","6508981410",,"https://weibo.com/6508981410/Ir1vvBx1A"
"Ir219mDha","5","#襄阳封城 湖北封省#    大襄阳作为最后一个也封城了，而我在封城的十堰。 湖北加油(ง •̀_•́)ง 大家一定要健健康康啊! 我自己也要加油啊 十堰","1609906511","2020-01-25 01:06:43    ","http://wx3.sinaimg.cn/wap180/006xJkZnly1gb859xho5hj30rs0k1djt.jpg","16",,"5","5995221525",,"https://weibo.com/5995221525/Ir219mDha"
"Ir81xkCMw","4","武汉封了 信阳封了 看到新闻突然发现去新郑的告诉也都封了 总有一种不好的预感[泪]","1609906512","2020-01-25 16:24:09    ","http://wx1.sinaimg.cn/wap180/006Cc4Rwly1gb8vssvalwj30py1a4acc.jpg","2",,"0","6061176390",,"https://weibo.com/6061176390/Ir81xkCMw"
"Ir25OnH6T","7","襄阳正式封城，至此整个湖北封省，封一个省，护一国人，大家多多保重 襄阳","1609906513","2020-01-25 01:18:12    ","http://wx2.sinaimg.cn/wap180/006esMeIgy1gb85ky5en4j30m80gomz1.jpg","13",,"0","5710524304",,"https://weibo.com/5710524304/Ir25OnH6T"
"Ir778sKuy","10","紧急通知：车牌号为浙BL0535，这个车刚从浙江出来，正在前往北京方向，车上所有人已经确诊了病情偷跑出来，大家看到了及时报警，为了大家的健康，都转发，人人看到都要转发。@北京12345 @平安北京","1609906514","2020-01-25 14:05:11    ",,"23",,"0","1381482610",,"https://weibo.com/1381482610/Ir778sKuy"
"Ir6yWjZ3S","4","#全国确诊新型肺炎病例#坐标河南信阳，跟武汉隔了一座山的距离，已经要封城了，已经有人开始抢超市米面了。病例应该比公布的要多些，信息更新没这么快。","1609906514","2020-01-25 12:40:57    ",,"22",,"0","6067066844",,"https://weibo.com/6067066844/Ir6yWjZ3S"
"Ir7C3lbFt","28","#土耳其发生6.8级地震##土耳其旅行##河南新增23例确诊病例# 信阳封城了，土耳其发生地震了，疫情又严重了，机票可以退全款了，下个月就该回国了，我该去哪[喵喵][喵喵] 马尔代夫","1609906515","2020-01-25 15:21:22    ","http://wx1.sinaimg.cn/wap180/006qhbxwly1gb8n1zqfr7j30v80nwdk4.jpg","16",,"0","5885077666",,"https://weibo.com/5885077666/Ir7C3lbFt"
"Ir5chfB0Q","65","#西安爆料##逃离武汉大作战# 老户县，新鄠(hu)邑(yi)，蒋村小伙吴建章，此人在武汉感染后逃离回家，被发现后在户县北关医院隔离治疗晚上8点左右又一次逃离。  👮大家，年都过不好了！ 一只老鼠坏了一锅汤。 一声叹息，一地鸡毛！  #产经智库# 呼吁：希望大家转发看到此人迅速报警别让病毒再次扩散🙏🙏🙏","1609906517","2020-01-25 09:12:22    ","http://wx1.sinaimg.cn/wap180/007pVGG6ly1gb8jenans1j30u01b847l.jpg","172",,"11","6796086978",,"https://weibo.com/6796086978/Ir5chfB0Q"
"IqHmSy5e7","1","据最新研究发现，此次新型肺炎病毒传播途径是华南海鲜市场进口的豺—-一种犬科动物携带的病毒，然后传给附近的狗，狗传狗 ，狗传人。狗不生病，人生病。人生病后又传给狗，循环传染。据试验，带有这种病毒的 狗周围30米內属高风险传染区，十米之内带口罩没有作用。所以，人们一定要远离狗。养有狗的家庭要把狗拴在家中，不能逗狗了。外出时除带口罩外，最好还要戴眼镜，因为此病毒可通过眼膜传入人体。目前杀死此病毒的有效物是酒精，外出前在头上，衣服上喷洒精，回家后用酒精擦拭双手、手机和物品，把外套挂在凉台通风，并用淡盐水嗽口。      转发， 这是参加研究此病毒的朋友电话告诉我的，属原创消息。","1609906517","2020-01-22 20:32:33    ","http://wx1.sinaimg.cn/wap180/4a96bfbfgy1gb5m7a2dcaj20n00y8djz.jpg","14",,"1","1251393471",,"https://weibo.com/1251393471/IqHmSy5e7"
"Irhj441G7","144","#台湾#台湾要求在台湖北旅游团立刻离境，大陆旅游团月底前全部遣返。 而泰国宣布，在泰的中国湖北游客的签证最长可以延期两个月。  非常时期，防疫至上。倒也不是指责台湾什么，只是相比泰国更显得有人情味。","1609906518","2020-01-26 16:02:03    ","http://wx1.sinaimg.cn/wap180/0076M32vgy1gba0quceltj30u0107dka.jpg","885",,"166","6513039271",,"https://weibo.com/6513039271/Irhj441G7"
"Irh0MiBEf","310","官宣🇹🇭 泰国移民局正式文件已出，文件中明确确定表示：中国湖北省游客落地签15天到期后，若不想回国的可暂时不用出境，泰国移民局配合最长可续签两个月。 凡来泰旅游探亲的中国人可延期回国，不会被视为非法居留。","1609906518","2020-01-26 15:17:00    ","http://wx1.sinaimg.cn/wap180/696a26e4gy1gb9zkcbtysj20u012c0x1.jpg","8437",,"1716","1768564452",,"https://weibo.com/1768564452/Irh0MiBEf"
"IqQaVEA3n","0","这是今天机场的周杰伦，有钱真好，可以全方位三百六十度无死角预防冠状病毒，此时我正在发愁年后的口罩什么时候寄到[感冒][感冒][摊手][摊手]#新型冠状病毒怕酒精不耐高温##周杰伦福州##新型冠状病毒##钟南山肯定新型冠状病毒肺炎人传人##全国确诊新型肺炎病例##周杰伦##预防新型冠状病毒肺炎##武汉要求全市在公共场合佩戴口罩# http://t.cn/A6PZUPqS","1609906520","2020-01-23 18:57:51    ","http://wx4.sinaimg.cn/wap180/bfb75e70ly1gb6p370u8sj20go0keq5b.jpg","2",,"1","3216465520",,"https://weibo.com/3216465520/IqQaVEA3n"
"IrfJKoNma","0","车牌号 浙B L0535这个车刚从武汉回威宁，车上的人确诊了偷跑回来的，大家看到了及时报警，希望大家留意此车牌号，转发朋友圈，通知身边好友 以免更多人受到传染与牵连。","1609906520","2020-01-26 12:02:18    ","http://wx2.sinaimg.cn/wap180/005KFHW6gy1gb9txtbwwsj30qo1bego3.jpg","0",,"0","5270315958",,"https://weibo.com/5270315958/IrfJKoNma"
"IrnSL61Lr","89","同济应急小组组长博导： 呆在家里不要出门， 不要过早服用抗病毒， 或使用调节免疫功能药物， 最最关键的是把家里暖气空调都打开， 室内温度保持25度左右， 开窗五分钟通风换气， 原理是同济最新研究发现这种病毒喜欢0度左右的湿冷环境， 20度左右就死亡， 所以病毒在20度以上的室温下基本不能存活。（经确认转发）","1609906521","2020-01-27 08:46:27    ",,"405",,"74","2014878391",,"https://weibo.com/2014878391/IrnSL61Lr"
"IrqGM69O6","0","大家请帮忙注意这辆车 文山市","1609906521","2020-01-27 15:55:10    ","http://wx3.sinaimg.cn/wap180/006n0Bo0gy1gbb6a489a7j30u01sc7ap.jpg","1",,"0","5836796436",,"https://weibo.com/5836796436/IrqGM69O6"
"IqM32E8p5","23","据最新研究发现，此次新型肺炎病毒传播途径是华南海鲜市场进口的豺—-一种犬科动物携带的病毒，然后传给附近的狗，狗传狗 ，狗传人。狗不生病，人生病。人生病后又传给狗，循环传染。据试验，带有这种病毒的 狗周围30米內属高风险传染区，十米之内带口罩没有作用。所以，人们一定要远离狗。养有狗的家庭要把狗拴在家中，不能逗狗了。外出时除带口罩外，最好还要戴眼镜，因为此病毒可通过眼膜传入人体。目前杀死此病毒的有效物是酒精，外出前在头上，衣服上喷洒精，回家后用酒精擦拭双手、手机和物品，把外套挂在凉台通风，并用淡盐水嗽口。       这是参加研究此病毒的朋友电话告诉我的，属原创消息。 转发","1609906523","2020-01-23 08:27:26    ",,"26",,"0","2321456057",,"https://weibo.com/2321456057/IqM32E8p5"
"Ir1ufhd0W","299","#封城日记#我的城市是湖北最后一个被封城的城市，金庸笔下的襄阳，郭靖黄蓉守城战死的地方。  至此，湖北省，封省。   襄阳","1609906523","2020-01-24 23:45:39    ",,"2199",,"31","5188661769",,"https://weibo.com/5188661769/Ir1ufhd0W"
"IrLBgs95V","65","#日本# 从武汉撤侨，迎接他们的是这个，太吃惊了！  从武汉回来的日本侨民，去迎接他们的是每︃个人一台救护车，206人=2︃06台救护车，进︇行隔︇离。这就是连续2︊0年被世界卫︉生组织评定医疗水︄平世界第一的国家[玫瑰][玫瑰][强][强][强] 全雳的微博视频","1609906524","2020-01-29 21:09:18    ",,"216",,"44","1792157654","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4466178286878725&fromWap=1"" ]","https://weibo.com/1792157654/IrLBgs95V"
"Irz7cqtdq","30","#最新疫情地图# 12分全部扣完，直接重新考本[哈哈]","1609906524","2020-01-28 13:22:16    ","http://wx1.sinaimg.cn/wap180/0071fpTLly1gbc7hc420sj30m80gg75c.jpg","205",,"4","6431380637",,"https://weibo.com/6431380637/Irz7cqtdq"
"IrLqSBrak","39","从武汉撤回来的日本人，迎接他们的是每个人一台救护车，206人=206台救护车，进行隔离。这就是连续20年被世界卫生组织评定医疗水平世界第一的国家。 客观来说，日本的医疗水平真的是很强。这也就理解了为什么很多华人想在日本长居，这或许是原因之一了。 梁美夕的微博视频","1609906526","2020-01-29 20:43:42    ",,"33",,"8","5706567329","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4466171802484775&fromWap=1"" ]","https://weibo.com/5706567329/IrLqSBrak"
"IrLzlFrNB","1","206人从武汉回日本，日本派了206部救护车，带他们去检查隔离 陈果小王子的微博视频","1609906526","2020-01-29 21:04:35    ",,"3",,"0","5803254363","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4466177108279327&fromWap=1"" ]","https://weibo.com/5803254363/IrLzlFrNB"
"IrMIRznEW","0","从武汉撤回的日本人，迎接他们的是每人一台救护车，206人=206台救护车，进行隔离。这就是连续20年被世界卫生组织评定医疗水平世界第一的国家，牛🐂 薪潮起伏的微博视频","1609906527","2020-01-30 00:00:46    ",,"4",,"0","6310477635","[ ""https://m.weibo.cn/s/video/show?object_id=1034:4466221459111970&fromWap=1"" ]","https://weibo.com/6310477635/IrMIRznEW"
"IrJiN3PjW","4","天！全日本一共有多少辆救护车啊[允悲]一人一辆，真的是太到位了！ 乳山市","1609906527","2020-01-29 15:18:17    ","http://wx2.sinaimg.cn/wap180/6af9283fly1gbdgfz7pwgj20u01t0gpi.jpg","0",,"0","1794713663",,"https://weibo.com/1794713663/IrJiN3PjW"
"IrM9FlPHj","0","顺丰，请做点人事，拜托了 http://t.cn/A6PXcIAP","1609906529","2020-01-29 22:34:03    ",,"0",,"0","7089343926",,"https://weibo.com/7089343926/IrM9FlPHj"
"IrQU5ETxj","0","黄山歙县有一家人的女婿从武汉回来了几天，一家人隐瞒打工地址，每天还到处打牌，今天发病，邻居都怒砸他家 http://t.cn/A6PaMPyx","1609906530","2020-01-30 10:39:25    ",,"0",,"0","3214154334",,"https://weibo.com/3214154334/IrQU5ETxj"
