"_id","id","prob","topic"
"6039b629656c0000f9013c16","CjF1Yn4Eb","0.846758","社会时事"
"6039b629656c0000f9013c17","CgVbBwkdQ","0.853826","社会时事"
"6039b629656c0000f9013c18","Jkxd3pktb","0.882012","社会时事"
"6039b629656c0000f9013c19","B6NK7Fvx8","0.58708","社会时事"
"6039b629656c0000f9013c1a","A2Qf0dmIT","0.875632","社会时事"
"6039b629656c0000f9013c1b","CkJ8XbSdP","0.839028","社会时事"
"6039b629656c0000f9013c1c","EAvsYtWVp","0.873304","社会时事"
"6039b629656c0000f9013c1d","D1hSUE1Uz","0.847013","社会时事"
"6039b629656c0000f9013c1e","yx61bzygC","0.799406","军事"
"6039b629656c0000f9013c1f","AmWx4kFzL","0.886557","社会时事"
"6039b629656c0000f9013c20","A7hTnpuUN","0.846063","社会时事"
"6039b629656c0000f9013c21","Bjv0zfEbe","0.89588","社会时事"
"6039b629656c0000f9013c22","CgLDK8xEc","0.885181","社会时事"
"6039b629656c0000f9013c23","zljv0h89O","0.884828","社会时事"
"6039b629656c0000f9013c24","BBQhka1U7","0.875292","社会时事"
"6039b629656c0000f9013c25","BtxdRETVW","0.861518","社会时事"
"6039b629656c0000f9013c26","Ie4da7O31","0.858103","社会时事"
"6039b629656c0000f9013c27","ztr8XeBo5","0.845685","社会时事"
"6039b629656c0000f9013c28","zl13Jmy2o","0.809943","社会时事"
"6039b629656c0000f9013c29","z4B5Uk1DQ","0.893714","社会时事"
"6039b629656c0000f9013c2a","A3K8VEUAH","0.869723","社会时事"
"6039b629656c0000f9013c2b","CdYemqa50","0.854938","社会时事"
"6039b629656c0000f9013c2c","z0gFanjuJ","0.842527","社会时事"
"6039b629656c0000f9013c2d","CbqhFcJNC","0.82532","社会时事"
"6039b629656c0000f9013c2e","Cn8CVzP72","0.859252","社会时事"
"6039b629656c0000f9013c2f","BrwGpbK9p","0.897452","社会时事"
"6039b629656c0000f9013c30","yBmqCE3VO","0.5","社会时事"
"6039b629656c0000f9013c31","zwkKrwLGo","0.87484","教育"
"6039b629656c0000f9013c32","CyO9nnbf9","0.895925","国际"
"6039b629656c0000f9013c33","C8gpXA9pd","0.878986","社会时事"
"6039b629656c0000f9013c34","Gsv49gl29","0.820413","社会时事"
"6039b629656c0000f9013c35","FtsZ7idMw","0.909117","社会时事"
"6039b629656c0000f9013c36","Gmw1j1Pfk","0.735296","教育"
"6039b629656c0000f9013c37","J7dpotVHF","0.871049","社会时事"
"6039b629656c0000f9013c38","C903LnoXo","0.77377","社会时事"
"6039b629656c0000f9013c39","CdZw4eqqt","0.857451","社会时事"
"6039b629656c0000f9013c3a","G4MnphqkQ","0.819485","社会时事"
"6039b629656c0000f9013c3b","Ce2hTgghR","0.844329","社会时事"
"6039b629656c0000f9013c3c","CoeuMiBK2","0.795749","社会时事"
"6039b629656c0000f9013c3d","z8Mf6oD8k","0.79526","社会时事"
"6039b629656c0000f9013c3e","CmyBJtrvA","0.889794","社会时事"
"6039b629656c0000f9013c3f","EDC1Q7ycV","0.926655","社会时事"
"6039b629656c0000f9013c40","CdY7SviEZ","0.862532","社会时事"
"6039b629656c0000f9013c41","z7CXI19GN","0.833441","社会时事"
"6039b629656c0000f9013c42","zCyU4fFAW","0.843756","社会时事"
"6039b629656c0000f9013c43","zAkYUp09Z","0.876862","社会时事"
"6039b629656c0000f9013c44","EAXBBov9g","0.888017","母婴育儿"
"6039b629656c0000f9013c45","CavUb71Ha","0.841542","社会时事"
"6039b629656c0000f9013c46","zDRsXCFbT","0.908221","常识"
"6039b629656c0000f9013c47","Ipoyw1TRS","0.865901","社会时事"
"6039b629656c0000f9013c48","Bt2Fc6kW8","0.858563","社会时事"
"6039b629656c0000f9013c49","BmvfUugL2","0.770473","社会时事"
"6039b629656c0000f9013c4a","ABitN29qC","0.770278","娱乐"
"6039b629656c0000f9013c4b","CnRT0tdFi","0.826421","社会时事"
"6039b629656c0000f9013c4c","zn6tdrVJS","0.861071","社会时事"
"6039b629656c0000f9013c4d","E9gfxBgpB","0.79632","社会时事"
"6039b629656c0000f9013c4e","CdYsjiBH9","0.848726","社会时事"
"6039b629656c0000f9013c4f","C7BBuryUi","0.868167","社会时事"
"6039b629656c0000f9013c50","HBWlZ3Ncx","0.813431","社会时事"
"6039b629656c0000f9013c51","Arld7zHqM","0.891739","社会时事"
"6039b629656c0000f9013c52","C2uzg7u1v","0.885893","社会时事"
"6039b629656c0000f9013c53","Cgzxwrd3K","0.850133","社会时事"
"6039b629656c0000f9013c54","F2c2XrySz","0.859231","社会时事"
"6039b629656c0000f9013c55","zFQDi2kP0","0.889388","社会时事"
"6039b629656c0000f9013c56","zmwlBEfGr","0.808757","常识"
"6039b629656c0000f9013c57","A5Fy0acqK","0.837748","社会时事"
"6039b629656c0000f9013c58","BekanoJ1F","0.813027","社会时事"
"6039b629656c0000f9013c59","I5Egyb3Ah","0.5","社会时事"
"6039b629656c0000f9013c5a","EdzaUjwhC","0.87331","教育"
"6039b629656c0000f9013c5b","BbJ1dylG5","0.833981","国际"
"6039b629656c0000f9013c5c","Botj53iXw","0.882027","母婴育儿"
"6039b629656c0000f9013c5d","IFgVq3nll","0.721322","社会时事"
"6039b629656c0000f9013c5e","G9UT4kois","0.837801","社会时事"
"6039b629656c0000f9013c5f","Ivw9zqfkm","0.836587","社会时事"
"6039b629656c0000f9013c60","z0q9psGxc","0.846265","社会时事"
"6039b629656c0000f9013c61","DyDWcpvnp","0.865385","社会时事"
"6039b629656c0000f9013c62","CiomT4d6y","0.827083","母婴育儿"
"6039b629656c0000f9013c63","C2JZ1t098","0.882123","社会时事"
"6039b629656c0000f9013c64","E4gujD4Qg","0.885185","科技"
"6039b629656c0000f9013c65","CvVB31yf0","0.803815","社会时事"
"6039b629656c0000f9013c66","IzEUrbjtF","0.899021","社会时事"
"6039b629656c0000f9013c67","E2BNo5vjW","0.809104","社会时事"
"6039b629656c0000f9013c68","zAd0WrizZ","0.743642","社会时事"
"6039b629656c0000f9013c69","CugFZzERM","0.80733","社会时事"
"6039b629656c0000f9013c6a","Auim7pcZz","0.905","科技"
"6039b629656c0000f9013c6b","CnkqZtLnu","0.840624","社会时事"
"6039b629656c0000f9013c6c","CnIs1c4kV","0.831513","社会时事"
"6039b629656c0000f9013c6d","Eo5EUCTlk","0.863173","社会时事"
"6039b629656c0000f9013c6e","zBZIhBzkL","0.807095","社会时事"
"6039b629656c0000f9013c6f","HksFo6b13","0.827258","娱乐"
"6039b629656c0000f9013c70","AAZuezVZY","0.851785","国际"
"6039b629656c0000f9013c71","BElwGlGZj","0.846186","社会时事"
"6039b629656c0000f9013c72","zwRPuxP7v","0.864828","社会时事"
"6039b629656c0000f9013c73","zD1f5sxC2","0.818685","常识"
"6039b629656c0000f9013c74","CnSJbeUca","0.845559","社会时事"
"6039b629656c0000f9013c75","ED6jhhztx","0.842315","社会时事"
"6039b629656c0000f9013c76","DEkRerOOr","0.876207","军事"
"6039b629656c0000f9013c77","CvTQo3Zk2","0.85328","社会时事"
"6039b629656c0000f9013c78","DvCmH8pGb","0.717763","社会时事"
"6039b629656c0000f9013c79","BsCuambpL","0.872038","社会时事"
"6039b629656c0000f9013c7a","FeARzfrm9","0.814837","社会时事"
"6039b629656c0000f9013c7b","C8omr5ogB","0.879267","社会时事"
"6039b629656c0000f9013c7c","z8GnLeNA1","0.826272","社会时事"
"6039b629656c0000f9013c7d","zmWTkvw0p","0.814493","娱乐"
"6039b629656c0000f9013c7e","CovM0yPHU","0.823962","社会时事"
"6039b629656c0000f9013c7f","CehE31vjI","0.875159","社会时事"
"6039b629656c0000f9013c80","I51YlBoFi","0.5","社会时事"
"6039b629656c0000f9013c81","CvJ35yqGC","0.881978","社会时事"
"6039b629656c0000f9013c82","zvJKpd1QP","0.865195","教育"
"6039b629656c0000f9013c83","zEBUZhNyf","0.895232","社会时事"
"6039b629656c0000f9013c84","Gds9VDzQ7","0.901983","社会时事"
"6039b629656c0000f9013c85","DyGx7oaxu","0.833966","社会时事"
"6039b629656c0000f9013c86","AA4j6noMa","0.829253","国际"
"6039b629656c0000f9013c87","BsMF5gy5G","0.838128","社会时事"
"6039b629656c0000f9013c88","BsJgSyZ0k","0.866821","社会时事"
"6039b629656c0000f9013c89","CufVN36jo","0.807827","社会时事"
"6039b629656c0000f9013c8a","Cecsy04rg","0.835764","社会时事"
"6039b629656c0000f9013c8b","zt0V04caS","0.884314","社会时事"
"6039b629656c0000f9013c8c","Chu7JtKQM","0.883112","社会时事"
"6039b629656c0000f9013c8d","CvOJ0nHxy","0.816896","社会时事"
"6039b629656c0000f9013c8e","EkwxLoszx","0.874811","社会时事"
"6039b629656c0000f9013c8f","CgAzrhd4J","0.824797","社会时事"
"6039b629656c0000f9013c90","Ce1Di13jM","0.799295","社会时事"
"6039b629656c0000f9013c91","znmeK7dTG","0.776195","国际"
"6039b629656c0000f9013c92","Cii1I9Mu2","0.811763","社会时事"
"6039b629656c0000f9013c93","D7uaDwXVJ","0.819138","社会时事"
"6039b629656c0000f9013c94","A004EifDW","0.874424","社会时事"
"6039b629656c0000f9013c95","z5ajLf2vx","0.853174","社会时事"
"6039b629656c0000f9013c96","CpKdcuaDo","0.850749","社会时事"
"6039b629656c0000f9013c97","Gn6n7rZSl","0.867726","社会时事"
"6039b629656c0000f9013c98","BFvjR74p6","0.881812","社会时事"
"6039b629656c0000f9013c99","GsXN0uBKU","0.820325","社会时事"
"6039b629656c0000f9013c9a","CdYeYwzrX","0.856883","社会时事"
"6039b629656c0000f9013c9b","yvToxFyDE","0.81138","娱乐"
"6039b629656c0000f9013c9c","ypI1V95Hl","0.830689","历史文化"
"6039b629656c0000f9013c9d","B4KJw9akz","0.858606","社会时事"
"6039b629656c0000f9013c9e","Cn6NEmhdu","0.838106","社会时事"
"6039b629656c0000f9013c9f","CnjKLqgFK","0.834008","社会时事"
"6039b629656c0000f9013ca0","zAE6HpkYX","0.798155","常识"
"6039b629656c0000f9013ca1","zneT47oIi","0.810118","娱乐"
"6039b629656c0000f9013ca2","J3Tdigidc","0.809098","社会时事"
"6039b629656c0000f9013ca3","zmDK4dfzp","0.81906","社会时事"
"6039b629656c0000f9013ca4","Chus6qRCX","0.5","社会时事"
"6039b629656c0000f9013ca5","DcspimcSv","0.808567","母婴育儿"
"6039b629656c0000f9013ca6","BtesYeZTk","0.840307","社会时事"
"6039b629656c0000f9013ca7","CFXaxcEKa","0.859885","社会时事"
"6039b629656c0000f9013ca8","ywg3uBATe","0.816877","娱乐"
"6039b629656c0000f9013ca9","Cfwth5KUA","0.827336","社会时事"
"6039b629656c0000f9013caa","CowuQg221","0.763918","社会时事"
"6039b629656c0000f9013cab","BmDPyCKCb","0.897238","社会时事"
"6039b629656c0000f9013cac","CvFVKDx6u","0.857424","科技"
"6039b629656c0000f9013cad","CvYKvoWKS","0.839607","社会时事"
"6039b629656c0000f9013cae","zfvdMhU64","0.913126","社会时事"
"6039b629656c0000f9013caf","yBn4yAuv7","0.5","社会时事"
"6039b629656c0000f9013cb0","zt35CvJw3","0.884242","社会时事"
"6039b629656c0000f9013cb1","CavOLrvem","0.878401","社会时事"
"6039b629656c0000f9013cb2","B4L830Lnx","0.816578","社会时事"
"6039b629656c0000f9013cb3","CcCH54COd","0.880718","母婴育儿"
"6039b629656c0000f9013cb4","zEy9yo80h","0.900682","社会时事"
"6039b629656c0000f9013cb5","DrhvFuR7p","0.829867","社会时事"
"6039b629656c0000f9013cb6","C9a52vqPX","0.895986","母婴育儿"
"6039b629656c0000f9013cb7","Fzh2rl1jC","0.870087","社会时事"
"6039b629656c0000f9013cb8","DzUAyz9Sb","0.880465","社会时事"
"6039b629656c0000f9013cb9","EwUeie8b2","0.838169","社会时事"
"6039b629656c0000f9013cba","Ewo5x9Nnn","0.825558","社会时事"
"6039b629656c0000f9013cbb","zng8Jqsph","0.830274","社会时事"
"6039b629656c0000f9013cbc","Ad5TNuhuo","0.874426","社会时事"
"6039b629656c0000f9013cbd","BbHhSsSRq","0.827407","社会时事"
"6039b629656c0000f9013cbe","IbiRvfqwd","0.897257","社会时事"
"6039b629656c0000f9013cbf","A2gxY5rgJ","0.851655","母婴育儿"
"6039b629656c0000f9013cc0","BheFq0XZX","0.874683","社会时事"
"6039b629656c0000f9013cc1","zp1pFwhuz","0.87232","社会时事"
"6039b629656c0000f9013cc2","zdvxJBdIx","0.92396","社会时事"
"6039b629656c0000f9013cc3","C7OqGpnuI","0.873055","社会时事"
"6039b629656c0000f9013cc4","CnaxSvCnX","0.866913","社会时事"
"6039b629656c0000f9013cc5","CgDp8zZXB","0.88245","母婴育儿"
"6039b629656c0000f9013cc6","EwPFYenYt","0.839116","社会时事"
"6039b629656c0000f9013cc7","yu8LY8mF4","0.860579","社会时事"
"6039b629656c0000f9013cc8","CiPw3B7eE","0.816408","母婴育儿"
"6039b629656c0000f9013cc9","A3VdZuw44","0.823795","社会时事"
"6039b629656c0000f9013cca","Hopc9FzkE","0.831942","娱乐"
"6039b629656c0000f9013ccb","zmQgkqV7G","0.840806","社会时事"
"6039b629656c0000f9013ccc","CvJXGwB8N","0.841723","国际"
"6039b629656c0000f9013ccd","Cf2JWcmSv","0.848379","社会时事"
"6039b629656c0000f9013cce","zsrFXyKwZ","0.844094","社会时事"
"6039b629656c0000f9013ccf","CugffxTuM","0.847494","社会时事"
"6039b629656c0000f9013cd0","Cct6HDUat","0.872856","母婴育儿"
"6039b629656c0000f9013cd1","A1CqGlwYq","0.910456","社会时事"
"6039b629656c0000f9013cd2","DFDEsnOw6","0.807553","社会时事"
"6039b629656c0000f9013cd3","yCpXvFbJP","0.889044","社会时事"
"6039b629656c0000f9013cd4","BsyRMxCy2","0.837816","社会时事"
"6039b629656c0000f9013cd5","E2AKcDcFs","0.833908","社会时事"
"6039b629656c0000f9013cd6","IuUpkhvaj","0.754637","社会时事"
"6039b629656c0000f9013cd7","BsKmL0cW5","0.794213","社会时事"
"6039b629656c0000f9013cd8","ym8gr9Qfl","0.801487","社会时事"
"6039b629656c0000f9013cd9","zt35yF9SW","0.890621","社会时事"
"6039b629656c0000f9013cda","EFq904qZ6","0.747616","社会时事"
"6039b629656c0000f9013cdb","CaeXgw5aq","0.877902","社会时事"
"6039b629656c0000f9013cdc","CmvBsceDy","0.864747","社会时事"
"6039b629656c0000f9013cdd","BlzLvl9XG","0.873533","社会时事"
"6039b629656c0000f9013cde","A00gFxUw0","0.864392","社会时事"
"6039b629656c0000f9013cdf","Cas17qPjt","0.806247","社会时事"
"6039b629656c0000f9013ce0","Cl08HA6Hd","0.745992","教育"
"6039b629656c0000f9013ce1","Ci4frxiRh","0.88992","社会时事"
"6039b629656c0000f9013ce2","FcMyLqUxc","0.855044","社会时事"
"6039b629656c0000f9013ce3","zneJJtTPH","0.821175","娱乐"
"6039b629656c0000f9013ce4","BmtZ4dQ2j","0.804868","社会时事"
"6039b629656c0000f9013ce5","zxfULgzmD","0.804526","社会时事"
"6039b629656c0000f9013ce6","CadldfUZs","0.817936","社会时事"
"6039b629656c0000f9013ce7","AiIWWiNLe","0.873719","国际"
"6039b629656c0000f9013ce8","z6eAKvX41","0.724457","社会时事"
"6039b629656c0000f9013ce9","zvz3PyTQI","0.892468","社会时事"
"6039b629656c0000f9013cea","yAULtjWdL","0.792386","社会时事"
"6039b629656c0000f9013ceb","Ct5qI0HI6","0.767487","社会时事"
"6039b629656c0000f9013cec","DAG9v5jk1","0.834925","社会时事"
"6039b629656c0000f9013ced","zeg2TbdTM","0.862486","娱乐"
"6039b629656c0000f9013cee","BgQDq0WFs","0.894595","社会时事"
"6039b629656c0000f9013cef","CcrZVpVEf","0.881338","母婴育儿"
"6039b629656c0000f9013cf0","GlXnp3bGI","0.793494","娱乐"
"6039b629656c0000f9013cf1","CvNWjB4cZ","0.813855","社会时事"
"6039b629656c0000f9013cf2","znmio8hyy","0.836612","娱乐"
"6039b629656c0000f9013cf3","yBnuCltUi","0.821292","社会时事"
"6039b629656c0000f9013cf4","zxGSAgxMo","0.804458","常识"
"6039b629656c0000f9013cf5","A5CtGx3nA","0.760892","常识"
"6039b629656c0000f9013cf6","HknLsdaea","0.881666","社会时事"
"6039b629656c0000f9013cf7","zeVtxug3v","0.795609","社会时事"
"6039b629656c0000f9013cf8","Cl2hvr4Hl","0.758401","教育"
"6039b629656c0000f9013cf9","zAFXhlc1a","0.77685","社会时事"
"6039b629656c0000f9013cfa","z38KShZSX","0.806885","社会时事"
"6039b629656c0000f9013cfb","JbjhqrT03","0.890208","社会时事"
"6039b629656c0000f9013cfc","CaHqy78RN","0.813851","社会时事"
"6039b629656c0000f9013cfd","yCpPO7nNI","0.834724","娱乐"
"6039b629656c0000f9013cfe","z6OwD7ySR","0.806945","社会时事"
"6039b629656c0000f9013cff","BAG6T7kGS","0.8233","社会时事"
"6039b629656c0000f9013d00","A5zla2xha","0.840119","社会时事"
"6039b629656c0000f9013d01","A2SR9bpg1","0.767532","国际"
"6039b629656c0000f9013d02","CcBX4natp","0.878491","母婴育儿"
"6039b629656c0000f9013d03","Cl2o5vfKv","0.727271","社会时事"
"6039b629656c0000f9013d04","EzLWWzCHk","0.851876","社会时事"
"6039b629656c0000f9013d05","zqQPW6LJT","0.811953","情感"
"6039b629656c0000f9013d06","B78aAb7Mt","0.827868","社会时事"
"6039b629656c0000f9013d07","BFejwDGpY","0.869924","社会时事"
"6039b629656c0000f9013d08","D0B7yBXLS","0.87647","社会时事"
"6039b629656c0000f9013d09","zssQeahK6","0.8866","娱乐"
"6039b629656c0000f9013d0a","Cl2chinij","0.739311","教育"
"6039b629656c0000f9013d0b","G4IEqxK9T","0.842864","社会时事"
"6039b629656c0000f9013d0c","FaGAutKu8","0.795152","历史文化"
"6039b629656c0000f9013d0d","BrbiV0qnV","0.8509","社会时事"
"6039b629656c0000f9013d0e","CvHAQ8mrF","0.849587","社会时事"
"6039b629656c0000f9013d0f","zt2VH1tYE","0.870593","社会时事"
"6039b629656c0000f9013d10","EAGajCDkA","0.898535","母婴育儿"
"6039b629656c0000f9013d11","CvLl8mKrX","0.813807","社会时事"
"6039b629656c0000f9013d12","FdauD89pe","0.848545","娱乐"
"6039b629656c0000f9013d13","GmKcgeFK8","0.742008","社会时事"
"6039b629656c0000f9013d14","ClhfvAQef","0.744023","社会时事"
"6039b629656c0000f9013d15","BnjANvTzd","0.840924","社会时事"
"6039b629656c0000f9013d16","CufPuoB4N","0.741776","社会时事"
"6039b629656c0000f9013d17","z0MybrNze","0.853974","母婴育儿"
"6039b629656c0000f9013d18","FlspxEY0P","0.866299","国际"
"6039b629656c0000f9013d19","ywbwhqtZb","0.5","社会时事"
"6039b629656c0000f9013d1a","BBLQGrsNI","0.839772","社会时事"
"6039b629656c0000f9013d1b","AChFfuCvp","0.766241","社会时事"
"6039b629656c0000f9013d1c","HuHH5871X","0.850031","国际"
"6039b629656c0000f9013d1d","yCqNUBHDM","0.844803","娱乐"
"6039b629656c0000f9013d1e","F9quuA6uj","0.849164","教育"
"6039b629656c0000f9013d1f","IytQFcFmm","0.878511","国际"
"6039b629656c0000f9013d20","zF1AZ5KKO","0.829489","教育"
"6039b629656c0000f9013d21","EcUggqSXt","0.818263","社会时事"
"6039b629656c0000f9013d22","GzMLrE066","1","社会时事"
"6039b629656c0000f9013d23","CinMzmKXS","0.803517","母婴育儿"
"6039b629656c0000f9013d24","FiJAvjlIR","0.941281","社会时事"
"6039b629656c0000f9013d25","DEA0EE89N","0.851288","国际"
"6039b629656c0000f9013d26","zdyiYoQFr","0.853378","社会时事"
"6039b629656c0000f9013d27","yBo2p5QzG","0.825422","国际"
"6039b629656c0000f9013d28","zkX5OhThl","0.836077","社会时事"
"6039b629656c0000f9013d29","zu6OI0u88","0.838525","娱乐"
"6039b629656c0000f9013d2a","H8ZI4FLbV","0.87565","社会时事"
"6039b629656c0000f9013d2b","JgHfhDvPC","0.881719","社会时事"
"6039b629656c0000f9013d2c","yzxB2cBVY","0.755548","社会时事"
"6039b629656c0000f9013d2d","zvrXd2GuS","0.869241","社会时事"
"6039b629656c0000f9013d2e","Cc8wrjp6v","0.867923","母婴育儿"
"6039b629656c0000f9013d2f","yBSUYFOBC","0.806342","社会时事"
"6039b629656c0000f9013d30","IcfVzoRs8","0.867619","社会时事"
"6039b629656c0000f9013d31","B7aPmfxTK","0.76838","教育"
"6039b629656c0000f9013d32","zoD1xxbyK","0.862324","社会时事"
"6039b629656c0000f9013d33","DvjT4wHI8","0.816579","社会时事"
"6039b629656c0000f9013d34","C3YSNqoqO","0.820478","社会时事"
"6039b629656c0000f9013d35","C3VXYuCWP","0.868109","社会时事"
"6039b629656c0000f9013d36","CiexFuB4p","0.872335","社会时事"
"6039b629656c0000f9013d37","B6fbJwLEE","0.817123","社会时事"
"6039b629656c0000f9013d38","CdvV2oLCZ","0.818633","社会时事"
"6039b629656c0000f9013d39","Cl2mmzdVx","0.746873","教育"
"6039b629656c0000f9013d3a","zszEm8PHu","0.874176","国际"
"6039b629656c0000f9013d3b","Ca4mq7H9l","0.842185","社会时事"
"6039b629656c0000f9013d3c","CF3ICFtKW","0.796222","母婴育儿"
"6039b629656c0000f9013d3d","H47Lq3Vmo","0.829446","社会时事"
"6039b629656c0000f9013d3e","zmETesbrE","0.853102","社会时事"
"6039b629656c0000f9013d3f","zuBLmbk7y","0.824525","社会时事"
"6039b629656c0000f9013d40","DjAzzDRP0","0.77144","社会时事"
"6039b629656c0000f9013d41","GvghliHvC","0.886262","社会时事"
"6039b629656c0000f9013d42","Ct9I2Bqkl","0.745427","国际"
"6039b629656c0000f9013d43","FrsHgd7P9","0.820601","社会时事"
"6039b629656c0000f9013d44","IynIerirI","1","社会时事"
"6039b629656c0000f9013d45","Bnrk0mbOW","0.87547","教育"
"6039b629656c0000f9013d46","Cm6ERw6uk","0.813816","社会时事"
"6039b629656c0000f9013d47","zt42xn7R7","0.882482","社会时事"
"6039b629656c0000f9013d48","zEBrL5m7N","0.892406","教育"
"6039b629656c0000f9013d49","yALLJmUcX","0.828597","社会时事"
"6039b629656c0000f9013d4a","DqAWHvWJA","0.857803","社会时事"
"6039b629656c0000f9013d4b","GulyW1sl7","0.880035","社会时事"
"6039b629656c0000f9013d4c","J5qCE0Tc4","0.882626","国际"
"6039b629656c0000f9013d4d","zt1UyBIas","0.885627","社会时事"
"6039b629656c0000f9013d4e","zAQD56xbx","0.829141","社会时事"
"6039b629656c0000f9013d4f","CoFPHflzW","0.828397","社会时事"
"6039b629656c0000f9013d50","CvHdnFN5p","0.834077","社会时事"
"6039b629656c0000f9013d51","BsLIZx2AB","0.852386","社会时事"
"6039b629656c0000f9013d52","zt8tZFIA6","0.891465","社会时事"
"6039b629656c0000f9013d53","CnbDVxDsN","0.849759","社会时事"
"6039b629656c0000f9013d54","CdTHJx09D","0.851883","社会时事"
